,1: token_001f,2: token_002f,3: token_003f,4: token_004f,5: token_005f,6: token_006f,7: token_007f,8: token_008f,9: token_009f,10: token_010f,11: token_011f,12: token_012f,13: token_013f,14: token_014f,15: token_015f,16: token_016f,17: token_017f,18: token_018f,19: token_019f,20: token_020f,21: token_021f,22: token_022f,23: token_023f,24: token_024f,25: token_025f,26: token_026f,27: token_027f,28: token_028f,29: token_029f,30: token_030f,31: token_031f,32: token_032f,33: token_033f,34: token_034f,35: token_035f,36: token_036f,37: token_037f,38: token_038f,39: token_039f,40: token_040f,41: token_041f,42: token_042f,43: token_043f,44: token_044f,45: token_045f,46: token_046f,47: token_047f,48: token_048f,49: token_049f,50: token_050f,51: token_051f,52: token_052f,53: token_053f,54: token_054f,55: token_055f,56: token_056f,57: token_057f,58: token_058f,59: token_059f,60: token_060f,61: token_061f,62: token_062f,63: token_063f,64: token_064f,65: token_065f,66: token_066f,67: token_067f,68: token_068f,69: token_069f,70: token_070f,71: token_071f,72: token_072f,73: token_073f,74: token_074f,75: token_075f,76: token_076f,77: token_077f,78: token_078f,79: token_079f,80: token_080f,81: token_081f,82: token_082f,83: token_083f,84: token_084f,85: token_085f,86: token_086f,87: token_087f,88: token_088f,89: token_089f,90: token_090f,91: token_091f,92: token_092f,93: token_093f,94: token_094f,95: token_095f,96: token_096f,97: token_097f,98: token_098f,99: token_099f,100: token_100f,101: token_101f,
072c3a16.jpg,4.546117E-05,0.004334226,0.01100966,0.01982451,0.003100372,0.0009735429,0.0003667519,0.002294111,0.001354301,0.01915023,0.0001985731,0.004515862,0.006430237,0.004052478,0.001585313,0.003374803,0.04654313,0.0007601352,0.00443759,0.002022458,0.004057597,0.01425942,0.01685481,0.006791448,0.001832105,0.003129462,0.001641156,0.003372429,0.009092934,4.676586E-05,0.01288752,0.004622005,9.663527E-05,0.003114324,0.004843099,0.007974522,0.007176254,0.0009489567,0.02104645,0.02345281,0.007280584,0.00166111,0.02936749,0.05229609,0.01339776,0.004152027,0.008875473,0.0009054389,0.01129912,0.0009281445,0.001585328,0.0008900354,0.008691326,0.005341487,0.009860086,0.0008800662,0.01030023,0.003280235,0.005714742,0.001242059,0.001802819,0.007100008,0.001290386,0.005401742,0.04072246,0.002419553,0.04656431,0.01545478,0.004597105,0.006048654,0.0321813,0.4191948,0.007988481,0.01230972,0.008807636,0.002421391,0.01476507,0.000393188,0.02160177,0.02670505,0.02786419,0.04080205,0.003818332,0.02578584,0.05961712,0.003050438,0.08004559,0.01749039,0.006363151,0.01846755,2.488152E-05,0.09927873,0.03780928,0.01135103,0.0003145333,0.03121092,0.0009439132,0.02598211,0.01154926,0.02063148,0.001105254,
073c3a16.jpg,0.005432121,0.0677007,0.007848305,0.02258799,0.0005641556,0.006214925,0.1144279,0.01469775,0.003615247,0.001820682,0.01192472,0.002706258,0.09493563,0.02430788,0.02558045,0.04395467,0.1139991,0.01366691,0.01057499,0.05047589,0.007240803,0.01387598,0.01816638,0.02105355,0.01722507,0.1342471,0.02248804,0.007377802,0.1370654,0.04002819,0.02276443,0.1193734,0.0001204196,0.02129123,0.006652869,0.09659166,0.03841165,0.02375163,0.04809752,0.0317624,0.001744941,0.003206932,0.09387874,0.191626,0.005219209,0.006578938,0.03930036,0.03833197,0.01617953,0.003286466,0.006568621,0.0324229,0.06891551,0.04840376,0.009190573,0.00905033,0.07421432,0.04223728,0.009831945,0.03631891,0.04507847,0.06576056,0.07654878,0.004411721,0.002388579,0.00166368,0.01153861,0.04898419,0.004056563,0.01754043,0.02562779,0.02652428,0.987545,0.00592015,0.007815064,0.001488839,0.00914159,0.04573142,0.03074014,0.05022502,0.005686224,0.03706081,0.02818917,0.04238519,0.003766085,0.0009322986,0.07026136,0.01150045,0.005586573,0.01335676,0.02785255,0.008841533,0.0182388,0.0008162388,0.003676414,0.004843222,0.02959371,0.009997252,0.01709498,0.02645118,0.008296249,
075c3a16.jpg,0.0910318,0.0009987447,0.01197848,0.03592062,0.01903345,0.09744582,0.002413235,0.01793311,0.00182578,0.003198482,0.02206882,0.0676618,0.002433214,0.01989623,0.04574946,0.01112798,0.001502839,0.004008908,0.07788426,0.003448065,0.02841164,0.02423906,0.03490451,0.009110455,0.03245693,0.01431977,0.01289888,0.02276295,0.0009640513,0.01006095,0.001020153,0.007361878,0.05175217,0.02011496,0.003891304,0.003143894,0.01117988,0.02815242,0.0114604,0.01006841,0.06718768,0.02648895,0.03144156,0.02058319,0.01059557,0.04458605,0.02326735,0.01918465,0.0007519228,0.01013986,0.09007741,0.007510662,0.06415322,0.0007873112,0.04256029,0.05121269,0.001143612,0.005366988,0.03324994,0.1050239,0.01082949,0.01284292,0.0007366104,0.02708236,0.01287938,0.008436921,0.0136846,0.02277781,0.001014411,0.01099574,0.0005117133,0.01421951,0.09530922,0.03222454,0.3883778,2.567075E-05,0.06879008,0.006243682,0.01297793,3.310585E-05,0.003060869,0.001357458,0.02071409,0.04388734,0.007563642,0.001409965,0.01736432,0.02063782,0.01207696,0.0258485,0.0519186,0.006313023,0.0009711462,0.01615375,0.02608412,0.1241088,0.001382863,0.01083141,0.04547214,0.00241548,0.04542014,
076c3a16.jpg,0.01019016,0.008405359,0.01466164,0.03694023,0.006390275,0.0001413043,0.009176417,0.004308351,0.005583373,0.002206896,0.0008821603,0.001304765,0.01354193,0.0185908,0.008767379,0.02485202,0.03481764,0.002292503,0.07955991,0.00348562,0.008168919,0.01653733,0.006246131,0.001042757,0.01884113,0.004099327,0.001261829,0.005372398,7.934447E-05,0.006749038,0.01628185,0.07066512,0.001088929,0.06145142,0.06726453,0.03937439,0.006864791,0.00500887,0.009808496,0.0249863,0.02178081,0.0139736,0.001995179,0.02156626,0.01718946,0.01475319,0.003479571,0.00503633,0.0233721,0.006152086,0.004899019,0.002502766,0.0002377971,0.03743614,0.0004863752,0.007695404,0.004309653,4.157393E-05,0.006425437,0.04469713,0.02042525,0.005618691,0.0003859925,0.002136301,0.03560942,0.001367975,0.04996614,0.002783186,0.01760664,0.01853233,8.774377E-05,0.009293623,0.001215933,0.01623218,0.03336626,0.08040117,0.004705446,0.002622766,0.01352699,0.003867938,0.05448296,0.01414083,0.002977436,0.02457179,0.003266158,0.06932164,0.0162436,0.01980791,0.04038775,0.00121508,0.01878361,0.02763562,0.0001783264,0.03205697,0.008063513,0.05111266,0.0001353634,0.009024446,0.003811833,0.02248963,0.003328163,
078c3a16.jpg,0.005036203,6.365112E-05,0.0003435687,0.01526091,0.05112684,0.01037711,0.01548288,0.04242624,0.01370617,0.004489793,0.0161523,0.01255489,0.006534448,0.0381633,0.01563225,0.03952492,0.002508139,0.000601761,0.04920712,0.001483661,0.009959073,0.001287406,0.01210479,0.0587617,0.09442056,0.02650031,0.08064779,0.005096593,0.001225993,0.0302258,0.005432241,0.009328424,0.0140716,0.02507607,0.002249069,0.07362819,0.03068742,0.01803268,0.0008123881,0.004361305,0.008129122,0.06280974,0.01831706,0.0570762,0.01193544,0.03466501,0.02046118,0.01425242,0.001261265,0.008234506,0.004570395,0.009509142,0.001423087,0.00420471,0.01031068,0.01749267,0.101217,0.03387801,0.001007507,0.03841499,0.1021871,0.003912725,0.008828436,0.003658546,0.05057601,0.004489723,0.0004914398,0.01671969,0.005277975,9.496559E-05,0.001132838,0.1273005,0.05655372,0.002485422,0.01209053,0.02829705,0.02571746,0.2459597,1.742136E-06,0.02338,0.002295551,0.01700521,0.004231465,0.005751363,0.0002935564,0.01027002,0.006541817,0.002921474,0.01210866,0.09920353,0.02026231,0.00210049,0.03172034,0.008344933,0.0007717832,0.006467401,0.04724872,0.006676896,0.04496168,0.01285337,0.0660343,
080c3a16.jpg,0.02614571,0.01631202,0.004622069,0.0187694,0.001747935,0.01059657,0.008083779,0.0006066837,0.02235812,0.0117106,0.03873045,0.02606403,0.002565953,0.0007142643,0.03513114,0.002290162,0.05588766,0.0391208,0.003577806,0.05377153,0.01518145,0.005612634,0.004546052,0.001750324,0.1130997,1.434094E-05,0.00394144,0.05094726,0.0621525,0.009752939,0.0003268429,0.02125776,0.0009144069,0.008247609,0.2085281,0.01371555,0.003298966,0.01301745,0.01235682,0.00248341,0.005518718,0.03730383,0.01406331,0.004238974,0.03342171,0.008919665,0.03711361,0.008734581,0.01790976,0.04408917,0.008891616,0.005812252,0.01622496,0.01369614,8.983142E-05,0.002142003,0.02923354,0.002033468,0.06021284,0.04455932,0.08253889,0.0005365431,0.02177991,0.009568346,0.01538545,0.02009322,0.04210214,0.01401727,0.009356624,0.01066373,0.03222356,0.009356291,0.1239264,0.001552952,0.001305918,0.02189378,0.004440345,0.02075951,0.1092149,0.06877976,0.02485419,0.007081516,0.01193468,0.06588788,0.005096136,0.0004538553,0.0112342,0.0008404494,0.0003897593,0.00247773,0.01118107,0.02250979,0.01025308,0.0352972,0.04277793,0.1308756,0.02798667,0.01158204,0.03496349,0.01881907,0.003891275,
081c3a16.jpg,0.01662654,0.02860042,0.01214967,0.1556802,0.003338055,0.02199152,0.00608472,0.05302627,0.00337946,0.02275914,0.002063866,0.009414665,0.00970091,0.03034167,0.1018485,0.004926033,0.06731702,0.06955621,0.03756079,0.006397329,0.01441989,0.004843552,0.01271166,0.02578265,0.002844515,0.008872463,0.02095571,0.02817705,0.2743886,0.0008725252,0.01259762,0.02424479,0.06862928,0.03833932,0.0127348,0.03574194,0.1440716,0.03297492,0.0154648,0.01599711,0.03668806,0.01857089,0.1981962,0.04991702,0.05327424,0.007450032,0.009493588,0.08209348,0.04743031,0.00668791,0.009491097,0.01295615,0.03694516,0.0463677,0.006086053,0.004004016,0.04114726,0.01170924,0.04984761,0.06253206,0.01009736,0.008820823,0.01364942,0.003936208,0.146404,0.006328095,0.09940647,0.006859174,0.03957367,0.007687289,0.009880758,0.0072799,0.0444403,0.01255209,0.02337419,0.02182038,0.01443916,0.004206462,0.00264619,0.02986954,0.07926298,0.0125945,0.01859716,0.02802044,0.009542583,0.005372968,0.007415414,0.04992031,0.01430111,0.0001209212,0.05493968,0.0171163,0.02278204,0.007013392,0.0121224,0.1150455,0.001671704,0.02987478,0.006696859,0.03070636,0.01607946,
082c3a16.jpg,0.005008784,0.02847885,0.008539021,0.01280987,0.001746143,0.0004536831,0.01957012,0.01083274,0.04048626,0.02742563,0.008312276,0.01863657,0.01847033,0.0006926361,0.0213922,0.03564901,0.04298441,0.07380499,0.00305462,0.01809405,0.01769194,0.03851531,0.01106084,0.01236255,0.1411544,0.003168314,0.002086959,0.020223,0.2845689,0.003960934,0.007776721,0.002562536,0.005065982,0.003912405,0.002530027,0.05530648,0.01416112,0.02664726,0.04190929,0.001201604,0.01390481,0.02904034,0.1798642,0.002381465,0.04679851,0.1088467,0.009011793,0.00286659,0.05731628,0.009047818,0.01717044,0.01138488,0.03920772,0.04820949,0.0046499,0.01767814,0.01439581,0.000732121,0.05175579,0.02074823,0.09006055,0.0006653345,0.05026813,0.001679956,0.01087725,0.01469562,0.003420829,0.1215895,0.002214886,0.02724124,0.01377981,0.009394831,0.01117579,0.0009212766,0.01375206,0.01093794,0.05240432,0.005036244,0.04081185,0.0007901921,0.006649616,0.3085363,0.003590774,0.02044865,0.02192973,0.003544373,0.01255616,0.004359401,0.06003711,0.01079468,0.057176,0.01352657,0.0155496,0.007244335,0.005249409,0.003112388,0.002052705,0.07625611,0.01604718,0.04585415,0.003348321,
083c3a16.jpg,0.002947071,0.001121532,0.004330781,0.06273374,0.05911395,0.005368583,0.006179147,0.005781678,0.01974324,0.01602064,0.07312662,0.1316708,0.001133089,0.02359104,0.003868484,0.06071948,0.0008797234,0.04428318,0.03135828,0.01128659,0.04091727,0.009868406,0.07126109,0.005553365,0.0002856253,0.01251705,0.001373592,0.04691991,0.01141885,0.02175089,0.01891308,0.01014924,0.03404421,0.0260051,0.001877733,0.1191883,0.09482738,0.01009492,0.01431716,0.001200464,0.02915786,0.007210792,0.03439206,0.003711386,0.03332647,0.01267574,0.1517004,0.107422,0.01380484,0.07474652,0.0506988,0.03012073,0.02090297,0.09937286,0.0254532,0.01633054,0.05863197,0.05704786,0.01733599,0.08701921,0.01294377,0.01130316,0.009659534,0.006496848,0.03273992,0.09122675,0.02011274,0.05265493,0.01163617,0.04641715,0.07834582,0.06064202,0.05791372,0.03998433,0.01468404,0.01358668,0.1317763,0.006705668,0.1244642,0.002785973,0.03430462,0.0005741177,0.3591128,0.02166798,0.003888538,0.006182578,0.001237537,0.01173666,0.006819941,0.0001758622,0.01723778,0.003849938,0.000402441,0.01532559,0.02931866,0.02990385,0.02530762,0.0715616,0.1130329,0.002186265,0.01957195,
084c3a16.jpg,0.0007222904,0.005819226,0.01234106,0.0189497,0.001670867,0.014588,0.05814578,0.01106659,0.01413423,0.009288604,0.002795078,0.01211951,0.02494152,0.009340312,0.01202266,0.08322608,0.0439818,0.01740087,0.00549481,0.009233694,0.003616507,0.001478376,0.002854076,0.006087048,0.03362399,0.01795624,0.01604359,0.00475968,0.08540196,0.008677858,0.04238755,0.0173359,0.01134747,0.001258557,0.02507886,0.001291319,0.007491739,0.005526585,0.007659723,0.02313419,0.0002954171,0.004539165,0.01249129,0.009257241,0.02434608,0.06489713,0.02423629,0.01161117,0.05054815,0.0287528,0.003530547,0.01575366,0.03781265,0.001075718,0.002318185,0.01447035,0.07992643,0.01585055,0.05561723,0.02939612,0.1327301,0.04329953,0.03223851,0.0005236877,0.02210423,0.01677423,9.244402E-05,0.03230754,0.0009713438,0.1601831,0.04094899,9.131043E-05,0.03451012,0.02292953,0.0360052,0.01254375,0.006259274,0.001418392,0.02941302,0.1039083,0.03238853,0.02900364,0.004705008,0.06988764,0.003144145,0.0009956424,0.03294149,0.01632473,0.01243785,0.01169119,0.0652948,0.02937527,0.01026051,0.003421092,0.0006754198,0.04843802,0.002326069,0.003290096,0.02061619,0.1058918,0.02751955,
085c3a16.jpg,0.03212874,0.03103949,0.02463805,0.006256743,0.01380194,0.2601261,0.02554064,0.03038249,0.0294464,0.02103848,0.001820902,0.007718111,0.05710977,0.006359224,0.1197722,0.0565288,0.01481797,0.2157471,0.0007560344,0.005339688,0.030827,0.06441915,0.02750056,0.07680327,0.09322397,0.09220754,0.0007730023,0.0009045291,4.560606E-05,0.03285223,0.05075241,0.0115958,0.004180232,0.1076537,0.006325433,0.002113902,0.1170106,0.01035778,0.12563,0.07403903,0.01355419,0.04997449,0.002108863,0.2196231,0.08842077,0.09847198,0.002292645,0.0386549,0.01699986,0.006503295,0.002265169,0.00276302,0.005651637,0.0106618,0.1202114,0.01343796,0.005879935,0.03237634,0.001876197,0.1013424,0.006212607,0.0006812266,0.01947176,0.09737599,0.05225514,0.02993918,0.05058487,0.2108503,0.07622814,0.06069415,0.000209504,0.0534164,0.04973381,0.0001659235,0.01156599,0.02394693,0.1247058,0.001643141,0.00209046,0.009728502,0.02140829,0.05203,0.001452424,0.008538359,0.6783767,0.01657809,0.1732021,8.074307E-05,0.01492124,0.01888718,0.006432947,0.03608293,0.007716633,0.003801546,0.006357653,0.006749901,0.04296078,0.006816454,0.06523056,0.05094466,0.05879386,
086c3a16.jpg,0.01742386,0.004332322,0.002864807,0.01841106,0.00867401,0.02364173,0.01250128,0.03301084,0.002088752,0.0001657623,0.04536923,0.002630516,0.006685084,0.02350964,0.009585129,0.06504062,0.02095541,0.009983895,0.001935463,0.01894956,0.04038228,0.04632898,0.01781445,0.006188848,0.02694263,0.0001335484,0.0001203875,0.01870316,0.02060638,2.515571E-05,0.01064706,0.01530485,0.004870559,0.06130343,0.00481496,0.01594396,0.02446613,0.0009368259,0.009154896,0.002320079,0.009463204,0.067963,0.03006732,0.02397769,0.01642603,0.01585246,0.04723098,0.00462199,0.001165506,0.002987598,0.01373711,0.001671663,0.05764531,0.000255199,0.0007619849,0.01615624,0.07001315,0.009829128,0.001534994,0.1869437,0.01469802,0.02810242,0.01647509,2.497685E-05,0.001187997,0.0439377,0.05028319,0.0028842,0.0391782,0.008325993,0.04661876,0.01554875,0.06415462,0.0115866,0.01201774,0.0008076754,0.001388826,0.01015696,0.03346337,0.0113345,0.07574883,0.04646787,0.234908,0.04138755,0.01792703,0.02994899,0.003433384,0.0524238,0.01549428,0.005036694,0.004898082,0.005816867,0.02304129,0.04263758,0.06628224,0.03363026,0.003113868,0.005619278,0.001437004,0.008072986,0.0004854949,
088c3a16.jpg,0.007122992,0.02243917,0.05499906,0.1300511,0.004926513,0.02490567,0.01034322,0.01511011,0.001046319,0.01444595,0.04086283,0.002873588,0.01048318,0.01968222,0.07673879,0.003679914,0.000331081,0.01783842,0.0164462,0.01600989,0.0004118347,0.03967106,0.01476195,0.02009701,0.01305356,0.01066977,0.06038181,0.002567946,0.01274995,0.009582508,0.03083761,0.02481759,0.001767376,0.001232968,0.02383246,0.0002444926,0.01285507,0.03413395,0.07142958,0.1061869,0.004209746,0.008721046,0.008180182,0.02584905,0.03323454,0.002078697,0.001003015,0.002184337,0.0394519,0.07716306,0.003966738,0.02025395,0.02858369,0.02972993,0.05864582,0.003076131,0.01701732,0.0001189355,0.02712724,0.000744204,0.02806224,0.0006545413,0.02098944,0.01178404,0.2598175,0.1112475,0.03407831,0.002233081,0.003919872,0.1016729,0.001285472,0.001223957,0.01831469,0.008060914,0.01929698,0.008662718,0.01418819,0.000568782,0.002601562,0.03073595,0.0122712,0.02781873,0.01146369,0.02609247,0.07446965,2.792632E-05,0.0135648,0.1576192,0.02795409,0.0189618,0.004230736,0.02460407,0.04752156,0.01646498,0.02049996,0.01567834,0.00259433,0.01448276,0.06578349,0.0146916,0.004151893,
089c3a16.jpg,0.0008541858,0.002097705,0.006930898,0.0383655,0.007250331,0.01809107,0.004435735,0.009874288,0.03131621,0.004073835,0.008236312,0.06381717,0.07602262,0.006225411,0.01702624,0.008563179,0.004177452,0.002893687,0.007617671,0.01944949,0.001778528,0.0003939566,0.02219942,0.01070343,0.05971299,0.1650978,5.066884E-05,0.03425668,0.03249684,0.0003911779,0.02617927,0.004252315,0.0007210064,0.02207218,0.0007782187,0.02681257,0.0198218,0.03084539,0.1416283,0.01554282,0.00305581,0.01030233,0.023871,0.003421867,0.009300106,0.09616787,0.01359662,0.001314314,0.01475489,0.01148105,0.06305619,0.01096794,0.0004784472,0.001339539,0.02459405,0.04173069,0.006868302,0.0003711346,0.05202694,0.02300082,0.0304416,0.005721693,0.004360633,0.02289093,0.004410401,0.01262722,0.02767806,0.003311503,0.001930802,0.04161763,0.008318156,0.01216014,0.004049204,0.003606857,0.008778322,0.01244011,0.0004809638,0.006942584,0.0241242,0.005494644,0.03517734,0.01620039,0.0113532,0.01070876,0.002587155,0.002392504,0.009065499,0.001067005,0.08614392,0.0007784224,0.006658134,0.05593291,0.001772309,0.008190789,0.001220256,0.004676802,0.002403946,0.0129008,0.000291009,0.03380719,0.0243899,
091c3a16.jpg,0.02179419,0.03595529,0.002021128,0.02612277,0.002804477,0.01506656,0.007934509,0.06494498,0.002413699,0.03399069,0.009061113,0.1068183,0.04196825,0.07569839,0.03450115,0.00781281,0.01151265,0.0233831,0.1327934,0.09392325,0.03143815,0.002067366,0.1484271,0.006680851,0.05157561,0.0467395,0.04214016,0.01780054,0.1133796,0.02280089,0.08099526,0.01364094,0.02232001,0.1421354,0.005524653,0.01710496,0.1067548,0.001042917,0.01234545,0.02739626,0.02068543,0.03168232,0.02212536,0.1150494,0.03553553,0.001890207,0.02705375,0.005981396,0.02296093,0.01229392,0.06976707,0.01098051,0.0009718872,0.1703742,0.03185652,0.03096257,0.1912158,0.01709404,0.00302562,0.05000161,0.06660558,0.00149122,0.006564525,0.001570542,0.02425,0.003442476,0.003531,0.007123297,0.02832552,0.01580163,0.005977965,0.003556411,0.04440398,0.02404376,0.01220403,0.06354493,0.1006892,0.0007353302,0.008276536,0.01254775,0.003635312,0.02277037,0.01114364,0.0711976,0.03725916,0.003482541,0.005524736,0.02277916,0.0002578159,0.0008832817,0.2387002,0.03079969,0.01748455,0.03026625,0.00889313,0.01413032,0.01183204,0.09136468,0.01076137,0.03775274,0.1214105,
092c3a16.jpg,0.1448845,0.0487017,0.006441833,0.01194558,0.04228888,0.02251353,0.05051181,0.002124717,0.1493651,0.03093596,0.01381551,0.05604565,0.008921288,0.01238592,0.01892074,0.01504909,0.09442696,0.01452642,0.03576157,0.008174899,0.006106854,0.0004817602,0.1432948,0.05008871,0.04886802,0.007813048,0.01141055,0.05304573,0.1111715,0.06994891,0.02050072,0.01187001,0.01130187,0.05193212,0.02714628,0.03668031,0.03979219,0.03398949,0.119247,0.04454578,0.000356315,0.0624079,0.02748669,0.00408379,0.02130758,0.01267793,0.1151453,0.009109619,0.03112674,0.0231577,0.002050129,0.05332903,0.01664379,0.04122133,0.001152553,0.0132429,0.01048147,0.01064873,0.007462881,0.03041236,0.02859196,0.04514464,0.02826784,0.03753779,0.004491388,0.03992519,0.01441417,0.150237,0.009326437,0.07138428,0.07562733,0.05105451,0.04747755,0.01342686,0.1366322,0.1556069,0.03792101,0.0763596,0.001970463,0.0001038418,0.04305868,0.1708187,0.02812922,0.03547435,0.08717214,0.00428261,0.17648,0.002026652,0.001430735,0.001513767,0.06371274,0.470868,0.00767324,0.0229988,0.009832011,0.007515452,0.02300496,0.02658444,0.003608763,0.01475311,0.01345573,
093c3a16.jpg,0.001400912,0.03234216,0.0313489,0.03279985,0.001946211,0.0307801,0.009630909,0.005521781,0.06648646,0.01832599,0.001729671,0.07868314,0.001941983,0.01495934,0.05944169,0.01565274,0.07095657,0.01013538,0.1554815,0.01548302,0.07731663,0.0001399666,0.01301067,0.02344523,0.002213231,0.02210228,0.07127197,0.06259969,0.001094997,0.009809398,0.005400163,0.09391564,0.006532873,0.09104234,0.03060008,0.0002547723,0.0002288627,0.03305478,0.03147304,0.004679819,0.03312784,0.01766161,0.02203869,0.005367478,0.02090866,0.01550995,0.0110385,0.009339711,0.04167749,0.01013723,0.007946854,0.02088763,0.01203497,0.05292971,0.01802488,0.01659932,0.01067421,0.02854194,0.0281092,0.02061347,0.001681196,0.002818999,0.0003783924,0.01662006,0.1044396,0.01864684,0.04511937,0.05976018,0.02713652,0.06586669,0.005743905,0.0165524,0.01284457,0.006498927,0.01837485,0.1223617,0.006604428,0.01636051,0.02329653,0.07298954,0.1695011,0.005126261,0.06230613,0.005814638,0.0311351,0.01491765,0.002588253,0.01253821,0.01614408,0.01255598,0.01141327,0.03445807,0.09052071,0.02879573,0.0183179,0.01415386,0.01297626,9.138801E-05,0.004843174,0.05171555,0.08784864,
095c3a16.jpg,0.01227877,0.0428537,0.04744567,0.0004132608,0.01383727,0.01671817,0.0007532703,0.005065442,0.008160929,0.001434785,0.01424903,0.0821868,0.01104682,0.03448778,0.002493982,0.08872869,0.004235346,0.004953782,0.01467741,0.03891971,0.09911558,0.02137055,0.02118039,0.1048418,0.008529049,0.02658085,0.004844017,0.01575181,0.001697193,0.001812622,0.01928617,0.008621707,0.007635673,0.03774375,0.006428855,7.606451E-05,0.02619864,0.003845081,0.006856721,0.004183251,0.008372228,0.0006009152,0.001884709,0.002488597,0.08417632,0.02431202,0.04659447,0.02635907,0.0004334944,0.06671542,0.01024317,0.00310145,0.005036286,0.000883537,3.885965E-05,0.01366209,0.01181503,0.0119401,0.01943102,0.269049,0.004543955,0.01489532,5.762568E-05,0.001350613,0.01861401,0.001651779,0.01062544,0.02029162,0.01295883,0.00108584,0.006631102,0.03225516,0.02384994,0.003423668,0.05802581,0.007430686,0.04901573,3.144891E-05,0.002094919,0.01589091,0.02600325,0.02993834,0.02389423,0.01629884,0.07673629,0.02303928,0.006393528,0.004080507,0.004981264,0.006897129,0.0007039906,0.01693835,0.03238917,0.002565751,0.5393797,0.0004010473,0.01558908,0.003007161,0.03925993,0.03613384,0.009414966,
097c3a16.jpg,0.01366378,0.05351691,0.038137,0.01520274,0.002215423,0.09624263,0.003095041,0.02198068,0.007011181,0.08030447,0.03868679,0.01125043,0.02436239,0.01883028,0.01193836,0.02751399,0.02378224,0.08271151,0.04832659,0.002374656,0.0152725,0.02284845,0.05471853,0.00506589,0.02711868,0.01471001,0.00478828,0.001782988,0.02304423,0.02793745,0.04900407,0.01943037,0.003376028,0.01864089,0.01450446,0.0004912665,0.04531155,0.008504929,0.002403078,0.00764411,0.0745467,0.002809033,0.02824675,0.05273579,0.002132091,0.03165914,0.01367431,0.006502379,0.007803608,0.01327537,0.02426182,0.001875646,0.006329588,0.01495897,0.03809202,0.001925208,0.05238916,0.06424446,0.003870321,0.007801298,0.01174175,0.02971454,0.06079537,0.02598521,0.01870542,0.01421375,0.0127401,0.03218245,0.1116811,0.00574936,0.006461462,0.01247171,0.1709498,0.03852475,0.03498302,0.06088903,0.07481465,0.01476208,0.01139159,0.01273663,0.04429223,0.0472625,0.002104842,0.0479937,0.007827114,0.04592121,0.1105667,0.006150079,0.002976228,0.06434955,0.02490571,0.003511341,0.004568817,0.007843893,0.003959948,0.00438579,0.5354905,0.02860412,0.03065567,0.002690174,0.02555146,
098c3a16.jpg,0.003098484,0.06349804,0.02221138,0.0005202608,0.052355,0.007240213,0.05139604,0.02463041,0.05161486,8.661978E-05,0.01932392,0.01721597,0.02495559,0.02585135,0.05810965,0.06384452,0.1049522,0.02477977,0.004568034,0.01486304,0.02183595,0.05240281,0.005944522,0.01650582,0.01301892,0.0196058,0.008320503,0.01237206,0.05041476,0.02050872,0.006504246,0.05209595,0.07541333,0.01228237,0.02343531,0.01065213,0.05865688,0.06722808,0.0302978,0.03836323,0.000295453,0.03058495,0.00823095,0.005338849,0.00543296,0.2258532,0.06173714,0.02908593,0.02736748,0.04047032,0.009101417,0.002502711,0.1144543,0.007567895,0.006943685,0.06303009,0.03544841,0.003664191,0.08905114,0.002317048,0.009213375,0.05181883,0.0015431,0.04125753,0.02874117,0.03982757,0.01547114,0.003617203,0.002696703,0.07654364,0.02884527,0.007590428,0.01804556,0.01377416,0.01055802,0.01239966,0.01482305,0.008304535,0.1404064,0.003176305,0.04444358,0.04007334,0.06094213,0.03771504,0.0009750774,0.004051555,0.01167084,7.324923E-05,0.0104682,0.03021878,0.01303109,0.01474907,0.0005034551,0.0005345648,0.09896885,0.01672807,0.01810675,0.2429575,0.007346233,0.0009004457,0.005495708,
100c3a16.jpg,0.007201796,0.002458473,0.01807381,0.002737737,0.0004571989,0.007753136,0.02228625,0.002726613,0.0162685,0.003615016,5.121111E-05,0.003916171,0.0209014,0.003356571,0.01071145,0.04461572,0.006932767,0.02989693,0.0951556,0.002710629,0.005338259,0.002606809,0.02517089,0.001160073,0.07591578,0.0269892,0.019857,0.008724475,0.008407548,0.02578277,0.06800472,0.007899088,0.01745267,0.01683031,0.003724554,0.05285735,0.03145047,0.008944569,0.0006910598,0.0110215,0.001418189,0.0402586,0.003379182,0.0134805,0.08414547,0.02079583,0.02810406,0.0079302,0.00896565,0.006789266,0.01531921,0.009887979,0.0003196747,0.007287901,0.01293239,0.01905436,0.006284556,0.005519346,0.09346493,0.00266232,0.01435585,0.02071305,0.0009369866,0.01741955,0.01483451,0.005279326,0.02652664,0.03341497,0.002482695,0.001663094,0.002046066,0.02873833,0.00818819,0.02758132,0.009544341,0.06052631,0.141175,0.01783121,0.001468815,3.064924E-05,0.0555291,0.01152519,0.002941277,0.01234242,0.01022056,0.002468725,0.07187298,0.002092927,0.0003528917,0.1820622,0.007214014,0.028655,0.001130847,0.001608061,0.01070745,0.004515972,0.01068431,0.006145311,0.06801146,0.3612327,0.0009858005,
